,gaia_source_id,mass_interp
620,6290292179828031232,0.23362722160482507
621,6290312692591969536,0.7408879137001436
622,6290519435137636224,0.22909249394054013
623,6290560357585818240,0.22065039497552452
624,6291697664925757184,0.6482437161354669
625,6292470170628542720,0.43882702045497984
626,5232382361205714304,0.5107472701369908
627,4477903873138661376,0.4653459046288715
628,4478047256324307840,0.4387310975570278
629,4567447550341485440,0.32207183253627564
630,4567982943784756480,0.31278377457448514
631,4568888048010721792,0.5792835689795686
632,4569390181227893248,0.5220030119419359
633,4571418539662302464,0.749651222831966
634,4571446199250804352,0.7670878429247416
635,4571467124331584768,0.621457293951917
636,4572461185921933696,0.5917667323738606
637,4572788324992036352,0.4515789331610073
638,4572835535272627712,0.5083952813061878
639,1903072491002898048,0.39349834480867657
640,1904727152925829248,0.4510865548180292
641,1905816425352678656,0.39903555192294754
642,5412250540681250560,0.4401144510299447
643,5412947081295024896,0.6944536291839158
644,5413015732051342208,0.43928021281803004
645,5868421113178084224,0.6977827009628569
646,5868421113178084224,0.6977827009628569
647,5868548755256438656,0.6692620194628741
648,5926349879703066880,0.43655265413724037
649,4400664693104439808,0.500646412500199
650,4400972728159068672,0.23676264952413084
651,4401346630831857792,0.5519670015357632
652,4402583306535868544,0.20468135542772115
653,4403284623158572672,0.4511562128587163
654,4403314344332520576,0.4649803159066787
655,4405803496918596992,0.44492117401515735
656,4406481590655395328,0.6591443056522869
657,4406798627958923264,0.7284090522839275
658,4407591547641155712,0.6680887018075565
659,4407622196527557504,0.6427428997152081
660,4408014241146409216,0.4602575228208638
661,4408072618342221056,0.5143093365744984
662,6869847915628631424,0.5934231134292417
663,260826393159573504,1.0530280148252156
664,2674356292747571200,0.8733759779058848
665,2674469370647001344,1.1298651972863425
666,2677281474713524096,2.174713435501657
667,2678188812324691456,0.9215620533305444
668,2678772034523661056,1.0192045234038305
669,2685043885077718016,0.8913633335421265
670,5332223136601751424,1.1697611926569238
671,4054422915264833408,1.1294585792325096
672,3101910460187568640,0.8431038016783162
673,4542281649026532864,0.8539792326207583
674,6203549439773714048,0.9364748853211514
675,2198430859305721344,1.7895063289283308
676,4140087721591105792,0.9220115148317969
677,6698098809189389056,0.9244536465047097
678,5908082245588020992,1.189398824829083
679,4088778152505816320,1.1552684929962207
680,5339775746394297600,0.8381481255872246
681,5258453396806446336,0.8956349798537191
682,406187564129238400,1.140529413310428
683,407618995126664960,1.5328805339277003
684,407909953391764480,1.0759360008838574
685,407967402873079552,0.9067244816005678
686,4050680761863991040,1.4351956990055472
687,1832334998121332352,0.9874438241965099
688,1832441582037847040,0.9207680346970163
689,6722614551241768192,1.5195696201490458
690,27756105891883648,0.8963999714971261
691,36287770665039360,0.8098051434256958
692,40043221348853760,0.9497240816008181
693,41356897225249024,0.9002114501798272
694,42147068127266048,1.2940081760782898
695,43329829105313280,0.94486021864883
696,44197073198840064,1.0549902706949568
697,44309601341923840,0.8064549437831836
698,6019299599085388160,1.8823816641554725
699,3170277165482871040,1.1903737576945859
700,3170938143769831168,0.8029810669181787
701,3170938693525640832,1.6421351604521106
702,3171085409606234240,1.0154518751275552
703,3172940045207078784,1.1128078134816983
704,3174322028242581632,0.8369607697076747
705,5918239984982890752,1.464938168705543
706,568870896553946496,0.9495496768121878
707,569770640662615424,1.0012730256267324
708,571961898617986304,0.8612093527693554
709,572684415195110656,0.9654277028713523
710,6295323197144050688,1.1034868921012282
711,6297042528387539200,0.974689584187587
712,6302677456760112384,1.9101899090302994
713,6303961686341504512,0.8144997242292825
714,6304881565257123200,1.242459909071553
715,6305293710319512960,1.522591557843899
716,6005354699268886272,0.8924679532308041
717,4259396587375939712,0.832302063163842
718,138683055175473920,0.9969727610313293
719,139281533098990336,1.0305999187506436
720,140196395492229504,0.9976934736271839
721,5316645565107050496,0.8528611110772338
722,183544293524765696,0.8900641950337886
723,183754368963684608,0.9237602889501496
724,1410022408770543104,1.0531593028004669
725,1410485578042923648,0.8076110293644093
726,1412432847496106240,1.2162732712657336
727,1416753962552761216,0.89014426655581
728,1417417139863405696,1.3384303808783364
729,1418106013961204224,1.0700467611854954
730,1418747304118368256,1.3858617112125868
731,1418815168897510912,1.3611006488049708
732,1420713024750630528,1.1134718249235838
733,1420903446421014656,1.1657415285797375
734,1421802984371532160,0.9816498381623823
735,1422196953130798976,0.9221917318569579
736,6198284393986394880,1.0401285554627615
737,5926905987736647424,0.8410134495373373
738,4240035046551668736,1.0138473641861065
739,5507947806505868288,1.0228904145999684
740,5508211929814903424,0.9406303542689991
