# t(year) ,phi(rad), x(mas), pllx_al, pllx_ac
2.021065430232477411e+03,-5.951555967330932617e-01,2.313699877207024613e+01,-3.908398532972264805e-01,7.072818740039169549e-01
2.021065430232477411e+03,-5.951555967330932617e-01,2.280444486472375942e+01,-3.908398532972264805e-01,7.072818740039169549e-01
2.021065430232477411e+03,-5.951555967330932617e-01,2.264095568982888906e+01,-3.908398532972264805e-01,7.072818740039169549e-01
2.021065430232477411e+03,-5.951555967330932617e-01,2.305080585500594736e+01,-3.908398532972264805e-01,7.072818740039169549e-01
2.021065430232477411e+03,-5.951555967330932617e-01,2.276273112888233996e+01,-3.908398532972264805e-01,7.072818740039169549e-01
2.021065430232477411e+03,-5.951555967330932617e-01,2.302254931308565489e+01,-3.908398532972264805e-01,7.072818740039169549e-01
2.021065430232477411e+03,-5.951555967330932617e-01,2.289774158409315419e+01,-3.908398532972264805e-01,7.072818740039169549e-01
2.021065912498655962e+03,-6.075890660285949707e-01,2.216300391349313870e+01,-3.836418155305618138e-01,7.099333299480758974e-01
2.021065912498655962e+03,-6.075890660285949707e-01,2.267915878474516944e+01,-3.836418155305618138e-01,7.099333299480758974e-01
2.021065912498655962e+03,-6.075890660285949707e-01,2.219234680777220703e+01,-3.836418155305618138e-01,7.099333299480758974e-01
2.021065912498655962e+03,-6.075890660285949707e-01,2.224950312341676906e+01,-3.836418155305618138e-01,7.099333299480758974e-01
2.021065912498655962e+03,-6.075890660285949707e-01,2.278133565178623243e+01,-3.836418155305618138e-01,7.099333299480758974e-01
2.021065912498655962e+03,-6.075890660285949707e-01,2.231153483869512399e+01,-3.836418155305618138e-01,7.099333299480758974e-01
2.021065912498655962e+03,-6.075890660285949707e-01,2.214369932906157956e+01,-3.836418155305618138e-01,7.099333299480758974e-01
2.021065912498655962e+03,-6.075890660285949707e-01,2.258510210632298509e+01,-3.836418155305618138e-01,7.099333299480758974e-01
2.021065912498655962e+03,-6.075890660285949707e-01,2.275742297835985894e+01,-3.836418155305618138e-01,7.099333299480758974e-01
2.021100836297602882e+03,-1.548969149589538574e+00,-3.307039844424841135e+01,1.455107792947423762e-01,7.128006660995958033e-01
2.021100836297602882e+03,-1.548969149589538574e+00,-3.320393987162367466e+01,1.455107792947423762e-01,7.128006660995958033e-01
2.021100836297602882e+03,-1.548969149589538574e+00,-3.331424945452293684e+01,1.455107792947423762e-01,7.128006660995958033e-01
2.021100836297602882e+03,-1.548969149589538574e+00,-3.304810514395646237e+01,1.455107792947423762e-01,7.128006660995958033e-01
2.021100836297602882e+03,-1.548969149589538574e+00,-3.354956788410553514e+01,1.455107792947423762e-01,7.128006660995958033e-01
2.021100836297602882e+03,-1.548969149589538574e+00,-3.406386871781684533e+01,1.455107792947423762e-01,7.128006660995958033e-01
2.021100836297602882e+03,-1.548969149589538574e+00,-3.301256144528014147e+01,1.455107792947423762e-01,7.128006660995958033e-01
2.021100836297602882e+03,-1.548969149589538574e+00,-3.340764169517673565e+01,1.455107792947423762e-01,7.128006660995958033e-01
2.021100836297602882e+03,-1.548969149589538574e+00,-3.344934024147909923e+01,1.455107792947423762e-01,7.128006660995958033e-01
2.021101038908308055e+03,-1.554306864738464355e+00,-3.348872671509283805e+01,1.481049642648148423e-01,7.118264750385253636e-01
2.021101038908308055e+03,-1.554306864738464355e+00,-3.353487014220532103e+01,1.481049642648148423e-01,7.118264750385253636e-01
2.021101038908308055e+03,-1.554306864738464355e+00,-3.351467990225586391e+01,1.481049642648148423e-01,7.118264750385253636e-01
2.021101038908308055e+03,-1.554306864738464355e+00,-3.351534388602298975e+01,1.481049642648148423e-01,7.118264750385253636e-01
2.021101038908308055e+03,-1.554306864738464355e+00,-3.370693029786361450e+01,1.481049642648148423e-01,7.118264750385253636e-01
2.021101038908308055e+03,-1.554306864738464355e+00,-3.392264430460411972e+01,1.481049642648148423e-01,7.118264750385253636e-01
2.021101038908308055e+03,-1.554306864738464355e+00,-3.353815402462888073e+01,1.481049642648148423e-01,7.118264750385253636e-01
2.021101038908308055e+03,-1.554306864738464355e+00,-3.360413043374978770e+01,1.481049642648148423e-01,7.118264750385253636e-01
2.021101038908308055e+03,-1.554306864738464355e+00,-3.326080554688716262e+01,1.481049642648148423e-01,7.118264750385253636e-01
2.021101521182294164e+03,-1.566998720169067383e+00,-3.438623047598451876e+01,1.542454883509535024e-01,7.094752095566208006e-01
2.021101521182294164e+03,-1.566998720169067383e+00,-3.434222033428298460e+01,1.542454883509535024e-01,7.094752095566208006e-01
2.021101521182294164e+03,-1.566998720169067383e+00,-3.440940403390367663e+01,1.542454883509535024e-01,7.094752095566208006e-01
2.021101521182294164e+03,-1.566998720169067383e+00,-3.452795933013968011e+01,1.542454883509535024e-01,7.094752095566208006e-01
2.021101521182294164e+03,-1.566998720169067383e+00,-3.440965959082904391e+01,1.542454883509535024e-01,7.094752095566208006e-01
2.021101521182294164e+03,-1.566998720169067383e+00,-3.459650010972291767e+01,1.542454883509535024e-01,7.094752095566208006e-01
2.021101521182294164e+03,-1.566998720169067383e+00,-3.453721258530286775e+01,1.542454883509535024e-01,7.094752095566208006e-01
2.021101521182294164e+03,-1.566998720169067383e+00,-3.475913372243861943e+01,1.542454883509535024e-01,7.094752095566208006e-01
2.021101521182294164e+03,-1.566998720169067383e+00,-3.431784733233717333e+01,1.542454883509535024e-01,7.094752095566208006e-01
2.021102408693437837e+03,-1.590306162834167480e+00,-3.624458572042549775e+01,1.654195660265403711e-01,7.050316173055581892e-01
2.021102408693437837e+03,-1.590306162834167480e+00,-3.587228568774315818e+01,1.654195660265403711e-01,7.050316173055581892e-01
2.021102408693437837e+03,-1.590306162834167480e+00,-3.580169852881694936e+01,1.654195660265403711e-01,7.050316173055581892e-01
2.021102408693437837e+03,-1.590306162834167480e+00,-3.580484549157786489e+01,1.654195660265403711e-01,7.050316173055581892e-01
2.021102408693437837e+03,-1.590306162834167480e+00,-3.599496175214702731e+01,1.654195660265403711e-01,7.050316173055581892e-01
2.021102408693437837e+03,-1.590306162834167480e+00,-3.588770799075363982e+01,1.654195660265403711e-01,7.050316173055581892e-01
2.021102408693437837e+03,-1.590306162834167480e+00,-3.594963491435086667e+01,1.654195660265403711e-01,7.050316173055581892e-01
2.021102408693437837e+03,-1.590306162834167480e+00,-3.590809727575727806e+01,1.654195660265403711e-01,7.050316173055581892e-01
2.021102408693437837e+03,-1.590306162834167480e+00,-3.611542598324095366e+01,1.654195660265403711e-01,7.050316173055581892e-01
2.021276944828952082e+03,-2.446534395217895508e+00,-1.008854455989549592e+02,-3.462708734099438912e-01,7.184838585169733838e-01
2.021276944828952082e+03,-2.446534395217895508e+00,-1.009286318040742856e+02,-3.462708734099438912e-01,7.184838585169733838e-01
2.021276944828952082e+03,-2.446534395217895508e+00,-1.005873774542878891e+02,-3.462708734099438912e-01,7.184838585169733838e-01
2.021276944828952082e+03,-2.446534395217895508e+00,-1.006641146286684858e+02,-3.462708734099438912e-01,7.184838585169733838e-01
2.021276944828952082e+03,-2.446534395217895508e+00,-1.004676206312286695e+02,-3.462708734099438912e-01,7.184838585169733838e-01
2.021276944828952082e+03,-2.446534395217895508e+00,-1.006687193266168663e+02,-3.462708734099438912e-01,7.184838585169733838e-01
2.021276944828952082e+03,-2.446534395217895508e+00,-1.005281399918996783e+02,-3.462708734099438912e-01,7.184838585169733838e-01
2.021276944828952082e+03,-2.446534395217895508e+00,-1.005239019907679108e+02,-3.462708734099438912e-01,7.184838585169733838e-01
2.021276944828952082e+03,-2.446534395217895508e+00,-1.007253960619710824e+02,-3.462708734099438912e-01,7.184838585169733838e-01
2.021277427144505509e+03,-2.457703828811645508e+00,-1.005939482000120790e+02,-3.409329188391038712e-01,7.222934304399907246e-01
2.021277427144505509e+03,-2.457703828811645508e+00,-1.006743348345701747e+02,-3.409329188391038712e-01,7.222934304399907246e-01
2.021277427144505509e+03,-2.457703828811645508e+00,-1.008892367733914455e+02,-3.409329188391038712e-01,7.222934304399907246e-01
2.021277427144505509e+03,-2.457703828811645508e+00,-1.007143339752297777e+02,-3.409329188391038712e-01,7.222934304399907246e-01
2.021277427144505509e+03,-2.457703828811645508e+00,-1.009034617949555468e+02,-3.409329188391038712e-01,7.222934304399907246e-01
2.021277427144505509e+03,-2.457703828811645508e+00,-1.005205007954643861e+02,-3.409329188391038712e-01,7.222934304399907246e-01
2.021277427144505509e+03,-2.457703828811645508e+00,-1.010760204669247173e+02,-3.409329188391038712e-01,7.222934304399907246e-01
2.021277427144505509e+03,-2.457703828811645508e+00,-1.007866444082013402e+02,-3.409329188391038712e-01,7.222934304399907246e-01
2.021277427144505509e+03,-2.457703828811645508e+00,-1.007679373197260304e+02,-3.409329188391038712e-01,7.222934304399907246e-01
2.021335141420592663e+03,2.383947610855102539e+00,-1.645220989966199454e+01,5.867888442864002130e-01,7.174197121590593085e-01
2.021335141420592663e+03,2.383947610855102539e+00,-1.639018058577195092e+01,5.867888442864002130e-01,7.174197121590593085e-01
2.021335141420592663e+03,2.383947610855102539e+00,-1.648492272028566674e+01,5.867888442864002130e-01,7.174197121590593085e-01
2.021335141420592663e+03,2.383947610855102539e+00,-1.660620567143607929e+01,5.867888442864002130e-01,7.174197121590593085e-01
2.021335141420592663e+03,2.383947610855102539e+00,-1.654034642471970784e+01,5.867888442864002130e-01,7.174197121590593085e-01
2.021335141420592663e+03,2.383947610855102539e+00,-1.650079106431488896e+01,5.867888442864002130e-01,7.174197121590593085e-01
2.021335141420592663e+03,2.383947610855102539e+00,-1.683043010190462496e+01,5.867888442864002130e-01,7.174197121590593085e-01
2.021335141420592663e+03,2.383947610855102539e+00,-1.650493620999771593e+01,5.867888442864002130e-01,7.174197121590593085e-01
2.021335141420592663e+03,2.383947610855102539e+00,-1.640534374857778488e+01,5.867888442864002130e-01,7.174197121590593085e-01
2.021335623744830627e+03,2.374496936798095703e+00,-1.567091548722213901e+01,5.925121463607948558e-01,7.139011098679298728e-01
2.021335623744830627e+03,2.374496936798095703e+00,-1.544468892979540442e+01,5.925121463607948558e-01,7.139011098679298728e-01
2.021335623744830627e+03,2.374496936798095703e+00,-1.602303771885657113e+01,5.925121463607948558e-01,7.139011098679298728e-01
2.021335623744830627e+03,2.374496936798095703e+00,-1.553952036636911771e+01,5.925121463607948558e-01,7.139011098679298728e-01
2.021335623744830627e+03,2.374496936798095703e+00,-1.586545356459911460e+01,5.925121463607948558e-01,7.139011098679298728e-01
2.021335623744830627e+03,2.374496936798095703e+00,-1.595820570379189007e+01,5.925121463607948558e-01,7.139011098679298728e-01
2.021335623744830627e+03,2.374496936798095703e+00,-1.580718321079201871e+01,5.925121463607948558e-01,7.139011098679298728e-01
2.021335623744830627e+03,2.374496936798095703e+00,-1.581047501367656594e+01,5.925121463607948558e-01,7.139011098679298728e-01
2.021335623744830627e+03,2.374496936798095703e+00,-1.577697197882407920e+01,5.925121463607948558e-01,7.139011098679298728e-01
2.021430929371366801e+03,-2.831289291381835938e+00,-1.175234836423421143e+02,-7.177781583142796018e-01,7.276443732623411043e-01
2.021430929371366801e+03,-2.831289291381835938e+00,-1.178360442846099829e+02,-7.177781583142796018e-01,7.276443732623411043e-01
2.021430929371366801e+03,-2.831289291381835938e+00,-1.178923561778175326e+02,-7.177781583142796018e-01,7.276443732623411043e-01
2.021430929371366801e+03,-2.831289291381835938e+00,-1.180860428809371427e+02,-7.177781583142796018e-01,7.276443732623411043e-01
2.021430929371366801e+03,-2.831289291381835938e+00,-1.179504784285156518e+02,-7.177781583142796018e-01,7.276443732623411043e-01
2.021430929371366801e+03,-2.831289291381835938e+00,-1.177140324810389842e+02,-7.177781583142796018e-01,7.276443732623411043e-01
2.021430929371366801e+03,-2.831289291381835938e+00,-1.174114495663724682e+02,-7.177781583142796018e-01,7.276443732623411043e-01
2.021430929371366801e+03,-2.831289291381835938e+00,-1.179358845898951955e+02,-7.177781583142796018e-01,7.276443732623411043e-01
2.021430929371366801e+03,-2.831289291381835938e+00,-1.179472035040653708e+02,-7.177781583142796018e-01,7.276443732623411043e-01
2.021538101542134200e+03,1.585552811622619629e+00,6.111735071511711936e+01,5.275993011814170686e-01,7.207604521354917804e-01
2.021538101542134200e+03,1.585552811622619629e+00,6.097989020444346409e+01,5.275993011814170686e-01,7.207604521354917804e-01
2.021538101542134200e+03,1.585552811622619629e+00,6.109186186626578063e+01,5.275993011814170686e-01,7.207604521354917804e-01
2.021538101542134200e+03,1.585552811622619629e+00,6.099383544523229261e+01,5.275993011814170686e-01,7.207604521354917804e-01
2.021538101542134200e+03,1.585552811622619629e+00,6.141522236502682119e+01,5.275993011814170686e-01,7.207604521354917804e-01
2.021538101542134200e+03,1.585552811622619629e+00,6.122614160193399613e+01,5.275993011814170686e-01,7.207604521354917804e-01
2.021538101542134200e+03,1.585552811622619629e+00,6.105299479288918008e+01,5.275993011814170686e-01,7.207604521354917804e-01
2.021538101542134200e+03,1.585552811622619629e+00,6.094178752059336546e+01,5.275993011814170686e-01,7.207604521354917804e-01
2.021538101542134200e+03,1.585552811622619629e+00,6.140922386770285613e+01,5.275993011814170686e-01,7.207604521354917804e-01
2.021538304172991730e+03,1.588950157165527344e+00,6.078896785531145497e+01,5.241620255422045904e-01,7.227366651482166615e-01
2.021538304172991730e+03,1.588950157165527344e+00,6.074102585876781291e+01,5.241620255422045904e-01,7.227366651482166615e-01
2.021538304172991730e+03,1.588950157165527344e+00,6.102991026672155073e+01,5.241620255422045904e-01,7.227366651482166615e-01
2.021538304172991730e+03,1.588950157165527344e+00,6.035885775206093484e+01,5.241620255422045904e-01,7.227366651482166615e-01
2.021538304172991730e+03,1.588950157165527344e+00,6.076478167189795698e+01,5.241620255422045904e-01,7.227366651482166615e-01
2.021538304172991730e+03,1.588950157165527344e+00,6.082522977149395160e+01,5.241620255422045904e-01,7.227366651482166615e-01
2.021538304172991730e+03,1.588950157165527344e+00,6.078500995224798231e+01,5.241620255422045904e-01,7.227366651482166615e-01
2.021538304172991730e+03,1.588950157165527344e+00,6.085709497212815933e+01,5.241620255422045904e-01,7.227366651482166615e-01
2.021538304172991730e+03,1.588950157165527344e+00,6.085732098177129501e+01,5.241620255422045904e-01,7.227366651482166615e-01
2.021575963480692508e+03,2.459455966949462891e+00,-4.882677609058114143e+01,-3.534243795686979883e-01,7.254142469289904804e-01
2.021575963480692508e+03,2.459455966949462891e+00,-4.839041027781343729e+01,-3.534243795686979883e-01,7.254142469289904804e-01
2.021575963480692508e+03,2.459455966949462891e+00,-4.867048218918498748e+01,-3.534243795686979883e-01,7.254142469289904804e-01
2.021575963480692508e+03,2.459455966949462891e+00,-4.854132274969493466e+01,-3.534243795686979883e-01,7.254142469289904804e-01
2.021575963480692508e+03,2.459455966949462891e+00,-4.865955794691052461e+01,-3.534243795686979883e-01,7.254142469289904804e-01
2.021575963480692508e+03,2.459455966949462891e+00,-4.822003311976527584e+01,-3.534243795686979883e-01,7.254142469289904804e-01
2.021575963480692508e+03,2.459455966949462891e+00,-4.867026312954540401e+01,-3.534243795686979883e-01,7.254142469289904804e-01
2.021575963480692508e+03,2.459455966949462891e+00,-4.874408148189172607e+01,-3.534243795686979883e-01,7.254142469289904804e-01
2.021575963480692508e+03,2.459455966949462891e+00,-4.856418488942674827e+01,-3.534243795686979883e-01,7.254142469289904804e-01
2.021576445794133406e+03,2.468489170074462891e+00,-4.920247154284569291e+01,-3.616007858988069534e-01,7.200972021586701244e-01
2.021576445794133406e+03,2.468489170074462891e+00,-4.916236745195912761e+01,-3.616007858988069534e-01,7.200972021586701244e-01
2.021576445794133406e+03,2.468489170074462891e+00,-4.949090560248090043e+01,-3.616007858988069534e-01,7.200972021586701244e-01
2.021576445794133406e+03,2.468489170074462891e+00,-4.967501631290561903e+01,-3.616007858988069534e-01,7.200972021586701244e-01
